Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	tree_length
10692	-646.2634	-755.6269	109.3634	0.238612	0.42562	0.57438	0.761388	2.562463	0.00115606	0.0300619	0.00365108	0.0109346	0.0234168	0.0190263	0.00467627	0.00532605	0.0291506	0.00782968	0.000134473	0.0133075	0.0289487	0.0539081	0.00323358	0.000838213	0.00125665	0.00909183	0.00112246	0.011646	0.0127905	0.000729922	0.00508718	0.00163166	0.0019451	0.00341797	0.00910015	0.00484269	0.00821627	0.00233347	0.0031221	0.00428344	0.000835616	0.00744435	0.000502715	0.00464061	0.00781724	0.0104018	0.0186524	0.0126844	0.000364224	0.00169939	0.0261103	0.0259467	0.017944	0.0336605	0.0221237	0.00368294	0.00189463	0.00154068	0.0074119	0.00404186	0.00405337	0.00136952	0.00084049	0.0449603	0.047874	0.0147014	0.00251699	0.00484301	0.00663542	0.00600943	0.00497332	0.00220795	0.00465339	0.00985146	0.00352007	0.0182415	0.000658407	0.168461	0.532891	0.140288	0.15836	0.0761456	0.284823	0.67583	1.47966	3.51095	13.1327	1.86198	0.00164324	0.0427302	0.00518967	0.0155425	0.0332848	0.0270442	0.0066469	0.00757049	0.0414349	0.0111292	0.000191142	0.0189154	0.0411479	0.0766255	0.00459624	0.00119144	0.00178621	0.0129232	0.00159547	0.0165537	0.0181805	0.00103752	0.00723096	0.00231926	0.00276478	0.00485834	0.012935	0.00688345	0.0116787	0.00331682	0.00443779	0.00608852	0.00118775	0.0105815	0.000714564	0.0065962	0.0111115	0.0147852	0.0265126	0.0180297	0.000517711	0.00241553	0.0371134	0.0368809	0.0255058	0.0478453	0.0314469	0.00523496	0.00269305	0.00218994	0.0105353	0.00574513	0.0057615	0.00194664	0.00119468	0.063907	0.0680485	0.0208968	0.00357768	0.0068839	0.00943164	0.00854186	0.00706913	0.0031384	0.00661437	0.014003	0.00500346	0.0259286	0.000935866	0.7035273
10728	-652.1536	-761.7073	109.5537	0.219603	0.418669	0.581331	0.780398	2.170058	0.0164806	0.0205536	0.00609073	0.0223491	0.00912577	0.0207649	0.00344649	0.0122096	0.0209115	0.00148759	0.00120635	0.0220609	0.0615998	0.0672524	0.00467523	0.00401105	0.00339424	0.00213448	0.00834635	0.0208961	0.000559399	0.00368208	0.0022211	0.00779742	0.00228119	0.00261825	0.0073819	0.0060425	0.00794071	0.00269624	0.0226098	0.00567618	0.012699	0.013479	0.00392865	0.0156003	0.00842571	0.00190356	0.0167747	0.0143043	0.00415422	0.0084606	0.0295489	0.0237	0.00206872	0.078303	0.020561	0.00928444	0.00756268	0.021558	0.0165547	0.0187082	0.0180696	0.0223424	0.0047633	0.0723443	0.0498729	0.0276294	0.00643842	0.00472864	0.0235592	0.00813261	0.0157377	0.00016271	0.0100111	0.0412136	0.00122611	0.0293217	0.00175855	0.150247	0.00375229	0.827647	0.018353	0.104587	0.332504	0.709267	1.40991	3.00748	9.56139	1.632496	0.015469	0.019292	0.00571687	0.0209773	0.00856561	0.0194903	0.00323494	0.0114602	0.0196279	0.00139628	0.00113231	0.0207068	0.0578187	0.0631244	0.00438825	0.00376485	0.0031859	0.00200346	0.00783403	0.0196135	0.000525062	0.00345606	0.00208477	0.0073188	0.00214117	0.00245754	0.00692878	0.0056716	0.0074533	0.00253074	0.021222	0.00532777	0.0119195	0.0126517	0.0036875	0.0146427	0.00790853	0.00178671	0.0157451	0.0134263	0.00389923	0.00794128	0.0277351	0.0222452	0.00194174	0.0734967	0.0192989	0.00871455	0.00709847	0.0202348	0.0155386	0.0175599	0.0169605	0.0209709	0.00447092	0.0679037	0.0468116	0.0259335	0.00604322	0.00443839	0.0221131	0.00763342	0.0147716	0.000152723	0.0093966	0.0386839	0.00115085	0.0275219	0.00165061	1.065396
10764	-654.0015	-761.4238	107.4223	0.327298	0.453922	0.546078	0.672701	6.395567	0.0207718	0.00369151	0.00292844	0.00480005	0.0228713	0.00950947	0.00823748	0.00880268	0.00222394	0.0115901	0.0058742	0.0139968	0.0188193	0.0316303	0.00607515	0.00156464	0.0058664	0.00103256	0.00360488	0.0117846	0.00306376	0.00239976	0.000254621	0.00528595	0.00251934	0.00148521	0.00286448	0.0189999	0.00474327	0.000603321	0.0083834	0.0153285	0.0074663	0.00680317	0.00417891	0.000814272	0.0079093	0.00476485	0.0344058	0.00179466	0.0254049	0.034563	0.0124034	0.043252	0.00565238	0.0175103	0.010133	0.00612646	0.00632504	0.00757311	0.00569115	0.0122512	0.0115525	0.0086192	0.00854566	0.0151906	0.049771	0.0135106	0.0139814	0.00855035	0.00529667	0.00112258	0.0153456	0.00169396	0.0033941	0.00639064	0.00502478	0.0222183	0.00363396	0.193008	0.219918	0.360886	0.226188	0.0667024	0.267012	0.662351	1.50977	3.74515	14.992	1.957719	0.0292366	0.00519585	0.00412183	0.00675615	0.0321917	0.0133847	0.0115944	0.0123899	0.00313023	0.0163132	0.00826802	0.0197007	0.0264885	0.0445201	0.00855086	0.00220225	0.00825705	0.00145334	0.00507392	0.016587	0.00431229	0.00337769	0.000358383	0.00744006	0.003546	0.00209046	0.00403179	0.0267427	0.00667622	0.000849183	0.0117998	0.0215751	0.0105089	0.00957556	0.00588187	0.0011461	0.0111324	0.00670659	0.0484266	0.00252601	0.0357578	0.0486479	0.017458	0.0608778	0.0079558	0.0246459	0.0142623	0.00862308	0.00890259	0.0106593	0.00801038	0.0172437	0.0162603	0.0121317	0.0120281	0.021381	0.0700534	0.0190163	0.019679	0.0120347	0.00745514	0.00158004	0.0215992	0.00238428	0.00477724	0.00899493	0.00707245	0.0312726	0.00511486	0.7104722
10800	-643.8928	-752.4911	108.5983	0.272497	0.437111	0.562888	0.727503	3.516501	0.00682482	0.00986798	0.0239754	0.0188208	0.0225731	0.009851	0.0129475	0.0144031	0.0137906	0.0130408	0.0263305	0.00160578	0.0484834	0.0514658	0.00149764	0.00797903	0.0124857	0.00241071	0.0147766	0.0221367	0.00852108	0.00282248	0.00090695	0.00409464	0.0139244	0.0137825	0.015281	0.0180962	0.00688998	0.00886058	0.0055781	0.0137678	0.000932543	0.0116375	0.00157844	0.00107043	0.0187482	0.00822098	0.0448197	0.000132728	0.0174132	0.021667	0.046695	0.0658207	0.00521878	0.0589493	0.0112292	0.0237412	0.00626183	0.0473094	0.00118037	0.0316408	0.00406445	0.00376481	0.00285884	0.0222228	0.0296683	0.0280865	0.00748271	0.000460247	0.0258912	0.00587667	0.0167542	0.00978119	0.00542205	0.0283272	0.00505786	0.020248	0.00526462	0.0215881	0.196579	0.766189	0.0156435	0.0926797	0.31347	0.696342	1.43608	3.1901	10.7898	1.719896	0.00624245	0.00902594	0.0219295	0.0172148	0.0206469	0.0090104	0.0118427	0.0131741	0.0126138	0.011928	0.0240837	0.00146876	0.0443463	0.0470742	0.00136985	0.00729817	0.0114203	0.002205	0.0135157	0.0202477	0.00779397	0.00258164	0.000829559	0.00374525	0.0127363	0.0126064	0.0139771	0.0165521	0.00630205	0.0081045	0.00510211	0.0125929	0.000852968	0.0106444	0.00144375	0.000979085	0.0171484	0.00751948	0.0409952	0.000121402	0.0159273	0.0198181	0.0427105	0.0602042	0.00477346	0.0539191	0.010271	0.0217153	0.0057275	0.0432725	0.00107965	0.0289408	0.00371763	0.00344356	0.0026149	0.0203265	0.0271366	0.0256899	0.00684421	0.000420974	0.0236819	0.00537521	0.0153245	0.00894656	0.00495938	0.02591	0.00462627	0.0185202	0.00481539	1.093291
10836	-650.2836	-758.4103	108.1267	0.296504	0.444702	0.555298	0.703497	4.496162	0.0139937	0.00329054	0.0119897	9.96555e-05	0.00809021	0.0178988	0.00242958	0.00307958	0.0335437	0.00548387	0.0106838	0.0034146	0.0104155	0.0205412	0.000607901	0.00505506	0.00020634	0.00462932	0.000352059	0.00463119	0.00758441	0.00338746	0.00395667	0.00675706	0.000656697	0.00281187	0.0107933	0.0131679	0.00165423	0.00377876	0.000382556	0.0144581	0.00238294	0.00828234	0.00192171	0.000423555	0.00611627	0.00259805	0.00283007	0.0296638	0.0165634	0.00691671	0.0185569	0.00195849	0.00156149	0.00828883	0.00736607	0.0053533	0.0328558	0.0154384	0.00321847	0.0256426	0.00483512	0.00033858	0.00797742	0.00605563	0.00278809	0.0269476	0.00706983	0.00227861	0.00134787	0.0124986	0.00155943	0.0120482	0.00835948	0.0147259	0.0127527	0.00260322	0.000922803	0.284701	0.153398	0.272268	0.289633	0.0548701	0.242757	0.642961	1.5553	4.11935	18.2249	2.098914	0.0253109	0.00595171	0.0216862	0.00018025	0.014633	0.0323742	0.00439445	0.00557013	0.0606715	0.00991885	0.0193241	0.0061761	0.0188388	0.0371535	0.00109953	0.00914324	0.000373213	0.00837321	0.00063678	0.00837659	0.0137182	0.00612701	0.00715656	0.0122217	0.00118779	0.00508591	0.0195223	0.0238171	0.00299206	0.00683476	0.000691941	0.0261508	0.00431011	0.0149805	0.00347586	0.000766097	0.0110627	0.00469918	0.00511884	0.0536539	0.0299588	0.0125105	0.0335644	0.00354238	0.00282432	0.0149923	0.0133232	0.00968268	0.0594273	0.027924	0.00582134	0.0463806	0.00874544	0.000612401	0.014429	0.010953	0.0050429	0.048741	0.0127874	0.0041214	0.00243794	0.0226066	0.00282059	0.0217919	0.0151201	0.0266352	0.0230661	0.00470852	0.0016691	0.5528737
10872	-645.1887	-754.3513	109.1625	0.228119	0.421834	0.578166	0.77188	2.335918	0.00101612	0.0116475	0.0104813	0.0110201	0.0181366	0.00991552	0.00391726	0.00922694	0.00246661	0.000264758	0.000317577	0.00664395	0.0354417	0.0301277	0.000474629	0.00698937	0.00283846	0.000456149	0.00117669	0.0243957	0.00330833	0.00233429	0.000849961	0.00154542	0.0011021	0.00509031	0.00359128	0.0147677	0.00574667	0.00395309	0.00705592	0.00598076	0.00398633	0.0079983	0.00303244	0.000606645	0.00350435	0.0129033	0.000940859	4.69304e-05	0.000601036	0.00821813	0.00845551	0.00749472	0.0023106	0.00439254	0.00417715	0.0310401	0.0030351	0.00866111	0.01305	0.00277781	0.00161655	0.0239537	0.010263	0.0273732	0.0200004	0.000197641	0.0370394	0.00367317	0.005035	0.000217216	0.00617419	0.00222694	0.00668622	0.00212455	0.0149091	0.00436944	0.0105962	0.00290125	0.561802	0.267474	0.167822	0.0428917	0.215281	0.619312	1.61469	4.6451	23.3145	2.277	0.00186113	0.0213336	0.0191976	0.0201845	0.033219	0.0181613	0.00717487	0.0169001	0.00451785	0.000484931	0.000581675	0.0121691	0.0649152	0.0551821	0.000869333	0.0128018	0.00519894	0.000835484	0.00215522	0.0446833	0.00605954	0.00427549	0.00155679	0.00283059	0.0020186	0.00932344	0.00657781	0.0270486	0.0105256	0.0072405	0.0129237	0.0109544	0.00730138	0.0146497	0.00555423	0.00111113	0.00641857	0.0236338	0.00172328	8.5958e-05	0.00110086	0.0150524	0.0154871	0.0137274	0.00423211	0.00804539	0.00765089	0.0568531	0.0055591	0.0158637	0.0239025	0.00508786	0.00296087	0.0438737	0.0187977	0.0501369	0.0366328	0.000362	0.0678416	0.0067278	0.00922212	0.000397853	0.0113087	0.00407887	0.0122465	0.00389134	0.0273076	0.00800308	0.0194081	0.5459695
10908	-650.6152	-759.3191	108.7039	0.273677	0.437494	0.562505	0.726323	3.557548	0.0280185	0.00728916	0.013506	0.0156768	0.0265575	0.041557	0.00538671	0.00368303	0.00336844	0.0060119	0.00228409	0.0160392	0.0253671	0.039851	0.00413608	0.00551277	0.00249727	0.00257864	0.0031156	0.0166922	0.00672323	0.004539	0.0128145	0.00298079	0.000824667	0.00641211	0.00100827	0.0112249	0.0011405	0.00700084	0.00756955	0.0140745	0.0042503	0.00147121	0.00820231	5.82143e-05	0.00422377	0.0482189	0.00883109	0.0487168	0.0178423	0.0235926	0.0144502	0.00880819	0.00343459	0.00922781	0.0295486	0.000159704	0.0167866	0.0684315	0.000448445	0.00651436	0.00569672	0.00707237	0.0138674	0.0123387	0.00306546	0.0357733	0.0237059	0.00081319	0.00494443	0.0336469	0.00121655	0.030808	0.0151198	0.0302406	0.00551482	0.00424371	0.00944182	0.559299	0.0405342	0.109704	0.290463	0.0854542	0.301303	0.687795	1.45392	3.31892	11.7022	1.778586	0.0309197	0.00804393	0.0149045	0.0173001	0.0293074	0.0458601	0.00594449	0.00406439	0.00371723	0.00663442	0.0025206	0.0177	0.0279938	0.0439774	0.00456436	0.00608361	0.00275585	0.00284565	0.00343821	0.0184206	0.0074194	0.005009	0.0141414	0.00328944	0.000910059	0.00707606	0.00111267	0.0123873	0.0012586	0.00772575	0.00835336	0.0155319	0.0046904	0.00162355	0.00905163	6.42422e-05	0.00466112	0.0532118	0.00974552	0.0537612	0.0196898	0.0260355	0.0159464	0.00972025	0.00379023	0.0101833	0.0326082	0.000176241	0.0185248	0.0755174	0.00049488	0.0071889	0.0062866	0.00780469	0.0153034	0.0136164	0.00338288	0.0394775	0.0261606	0.000897393	0.00545641	0.0371309	0.00134252	0.0339981	0.0166855	0.033372	0.00608586	0.00468314	0.0104195	0.9061689
10944	-638.9579	-748.2657	109.3078	0.221494	0.419379	0.58062	0.778506	2.205608	0.0367669	0.0100899	0.0318697	0.0015538	0.0398007	0.0216452	0.000227731	0.0010766	0.0264072	0.00206741	0.0108876	0.0283594	0.0506021	0.087623	0.00446625	0.00672364	0.000169908	0.00540508	0.00401661	0.00844293	0.0210584	0.00320409	0.00733718	0.0113902	0.00235867	0.00276078	0.0081097	0.0391975	0.00510404	0.00718745	0.0159666	0.0123604	0.00314755	0.00553342	0.0021713	3.46747e-05	0.00256188	0.00498151	0.0291991	0.0430884	0.0132145	0.0308705	0.049624	0.00526956	0.00105465	0.0171006	0.0518265	0.000253219	0.0111224	0.0488514	0.0147257	0.0349532	0.00430952	0.0492407	0.00258729	0.00231202	0.00926027	0.0344242	0.00248509	0.00723597	0.00635225	0.014218	0.00616328	0.0244351	0.0127064	0.0140027	0.0548234	0.0102644	0.0122582	0.0902842	0.445595	0.386991	0.0771294	0.0877851	0.305284	0.690617	1.44798	3.27564	11.3915	1.759128	0.0319462	0.008767	0.0276911	0.00135007	0.0345823	0.0188072	0.000197873	0.000935446	0.0229449	0.00179634	0.00946006	0.024641	0.0439674	0.0761343	0.00388066	0.00584207	0.000147631	0.0046964	0.00348997	0.00733594	0.0182974	0.00278399	0.00637517	0.00989679	0.00204942	0.0023988	0.0070464	0.0340582	0.00443482	0.00624507	0.0138732	0.0107398	0.00273486	0.00480791	0.00188661	3.01283e-05	0.00222598	0.00432836	0.0253707	0.0374389	0.0114819	0.0268229	0.0431175	0.00457864	0.000916373	0.0148584	0.0450313	0.000220018	0.00966408	0.0424462	0.012795	0.0303704	0.00374448	0.0427845	0.00224806	0.00200888	0.00804611	0.0299107	0.00215926	0.00628723	0.00551938	0.0123538	0.00535519	0.0212313	0.0110404	0.0121667	0.0476352	0.00891859	0.0106509	1.150899
10980	-648.71	-757.2844	108.5744	0.274832	0.437868	0.562132	0.725168	3.598338	0.00698685	0.0108847	0.00574758	0.0158788	0.00535374	0.0184365	0.00447696	0.0095661	0.0338946	0.0123491	0.00187402	0.00817165	0.0181404	0.0292538	0.00339102	0.00331515	0.000124287	0.0038279	0.00205408	0.0106694	0.00543361	0.00110363	0.000308882	0.00241216	0.000349923	0.00335213	0.00804891	0.0188835	0.00243595	0.009933	0.0025363	0.000816598	0.0013824	0.0107489	0.000805136	0.00715502	0.0343787	0.0210666	0.00134053	0.00137359	0.0181921	0.0206242	0.0340652	0.0204018	0.00611204	0.0098873	0.0195652	0.00904478	0.00910258	0.031216	0.00678349	0.0211079	0.0120028	0.000189807	0.00390112	0.0135076	0.00421242	0.00238362	0.00146447	0.000430775	0.00184166	0.00380198	0.00223127	0.00180759	0.010024	0.00205176	0.0144438	0.0173142	0.00633523	0.157981	0.152698	0.680982	0.00833809	0.0571339	0.24759	0.646928	1.54577	4.03893	17.5028	2.069682	0.0108777	0.0169462	0.00894831	0.0247214	0.00833515	0.0287034	0.0069701	0.0148933	0.05277	0.0192262	0.00291762	0.0127223	0.0282425	0.0455447	0.00527942	0.0051613	0.0001935	0.0059596	0.00319797	0.016611	0.0084595	0.00171822	0.000480894	0.00375545	0.000544789	0.00521887	0.0125312	0.0293995	0.00379249	0.0154645	0.00394873	0.00127135	0.00215224	0.0167347	0.0012535	0.0111395	0.0535236	0.0327982	0.00208705	0.00213852	0.028323	0.0321095	0.0530355	0.0317633	0.00951572	0.0153934	0.0304608	0.0140817	0.0141717	0.0485997	0.0105611	0.0328625	0.018687	0.000295508	0.00607359	0.0210297	0.00655824	0.00371102	0.00228002	0.000670666	0.00286724	0.00591923	0.00347383	0.00281421	0.0156062	0.00319435	0.0224873	0.0269562	0.00986321	0.642309
11016	-651.9902	-760.0798	108.0896	0.283436	0.44062	0.559381	0.716563	3.922889	0.00105992	0.02731	0.0179654	0.0083774	0.00452213	0.0250819	0.00586948	0.00299858	0.0107578	0.0258537	0.0103134	0.00714284	0.11462	0.102384	0.000965017	0.00162571	0.00860882	0.0145436	0.00387166	0.0157351	0.00538456	0.00197772	0.00379383	0.00775569	0.00826445	0.00447854	0.0144792	0.0282246	0.0197435	0.00935254	0.0226188	0.00378494	0.00329304	0.0100362	0.00155883	0.00900635	0.000210859	0.046949	0.00516143	0.0101289	0.0156519	0.0287773	0.0178073	0.0191251	0.00952419	0.0026219	0.00681147	0.0381441	0.0454154	0.0286284	0.00369322	0.00191835	0.00511859	0.0585109	0.0230451	0.034434	0.0189649	0.0264813	0.0437318	0.0150421	0.010418	0.00488784	0.0199499	0.0123717	0.0066092	0.0113999	0.0432923	0.000372247	0.0212389	0.257588	0.108161	0.602143	0.0321078	0.0727268	0.278513	0.671123	1.49004	3.5905	13.7501	1.895196	0.000883417	0.0227622	0.0149737	0.00698235	0.00376908	0.0209051	0.00489207	0.00249924	0.00896637	0.0215484	0.00859594	0.00595338	0.0955329	0.0853341	0.000804318	0.00135499	0.00717524	0.0121217	0.00322693	0.0131148	0.00448789	0.00164838	0.00316206	0.00646418	0.00688822	0.00373275	0.012068	0.0235245	0.0164557	0.00779511	0.0188522	0.00315465	0.00274466	0.00836495	0.00129925	0.00750657	0.000175746	0.0391308	0.00430192	0.00844222	0.0130454	0.0239851	0.0148419	0.0159403	0.00793817	0.00218529	0.00567719	0.0317921	0.0378526	0.023861	0.00307821	0.00159889	0.00426622	0.0487673	0.0192075	0.0286999	0.0158068	0.0220715	0.0364493	0.0125372	0.00868313	0.0040739	0.0166278	0.0103115	0.0055086	0.00950156	0.0360831	0.000310259	0.0177021	1.199796
11052	-644.2224	-753.2974	109.0751	0.223692	0.4202	0.579801	0.776308	2.247823	0.0299785	0.023643	0.0286322	0.0116246	0.0168827	0.0245237	0.00411569	0.00172604	0.0463662	0.0263921	0.0141496	0.00851766	0.0968124	0.128424	0.00454975	0.00330801	0.00264473	0.00546089	0.00298452	0.00658066	0.0119368	0.00375391	0.00514675	0.00245415	0.000677111	0.00374036	0.0207833	0.0204239	0.0106427	0.00742028	0.0162051	0.00624528	0.0125804	0.0183898	0.0388104	0.0192463	0.000536883	0.0814573	0.0101716	0.0270475	0.00835979	0.045076	0.0533073	0.000640496	0.000275471	0.0124362	0.00906608	0.0963315	0.0211011	0.0422716	0.0091149	0.000372836	0.0334184	0.0159519	0.0375459	0.0083513	0.00878878	0.0414466	0.0650563	0.0395318	0.0110386	0.00177269	0.0528059	0.0131411	0.016813	0.00740128	0.0271411	0.00405547	0.0246015	0.0160205	0.608422	0.254517	0.12104	0.1235	0.360582	0.727434	1.3747	2.77329	8.09714	1.512306	0.0198244	0.0156348	0.0189341	0.00768723	0.0111643	0.0162172	0.00272165	0.00114141	0.0306614	0.0174528	0.00935695	0.00563262	0.0640208	0.0849252	0.00300869	0.00218755	0.00174893	0.00361121	0.00197363	0.0043517	0.00789365	0.00248241	0.00340348	0.0016229	0.000447765	0.00247345	0.0137437	0.0135061	0.00703787	0.00490694	0.0107162	0.00412993	0.00831925	0.0121609	0.0256648	0.0127273	0.000355034	0.0538667	0.00672632	0.0178862	0.00552822	0.0298082	0.0352514	0.000423552	0.000182166	0.00822393	0.00599528	0.0637028	0.0139539	0.0279537	0.00602757	0.000246552	0.0220992	0.0105488	0.0248286	0.00552261	0.00581191	0.0274081	0.0430209	0.0261419	0.0072997	0.00117226	0.0349199	0.00869003	0.0111183	0.00489437	0.0179481	0.00268183	0.0162687	1.512202
11088	-644.0689	-753.8673	109.7984	0.191524	0.40755	0.592451	0.808475	1.714874	0.0172452	0.0114395	0.0117648	0.0149199	0.0146845	0.0260802	0.00387551	0.00584625	0.0124771	0.00908244	0.0130494	0.0016962	0.0276372	0.0672521	0.00349559	0.00229606	0.00554205	0.000475892	0.00415925	0.0378061	0.00694857	0.000599189	0.0075524	0.00882838	0.00662467	0.00188521	0.00393895	0.0154749	0.00149513	0.00577925	0.00749999	0.0130836	0.00611498	0.000879501	0.00294287	0.00346344	0.00367056	0.0399888	0.00806383	0.00704187	0.00844677	0.0212597	0.011508	0.0101017	0.00113512	0.00187421	0.00310724	0.0131606	0.010106	0.00676073	0.0135812	0.00121204	0.00592175	0.0533583	0.00842554	0.0089317	0.0185663	0.0398111	0.023641	0.0182266	0.00644717	0.00142118	0.055303	0.00679874	0.00441006	0.00488981	0.0138465	0.000434331	0.0530205	0.213	0.25741	0.456599	0.0729905	0.0698095	0.273007	0.666955	1.49935	3.66291	14.3247	1.924798	0.0198584	0.0131729	0.0135476	0.0171808	0.0169097	0.0300322	0.00446277	0.00673215	0.0143678	0.0104587	0.0150269	0.00195323	0.0318251	0.0774429	0.00402528	0.00264398	0.00638185	0.000548005	0.0047895	0.0435349	0.0080015	0.000689985	0.00869683	0.0101662	0.00762852	0.00217088	0.00453582	0.0178199	0.00172169	0.006655	0.00863648	0.0150661	0.00704159	0.00101277	0.00338881	0.00398826	0.00422676	0.0460484	0.00928575	0.00810894	0.00972672	0.0244812	0.0132519	0.0116325	0.00130712	0.00215821	0.00357809	0.0151549	0.0116374	0.00778519	0.0156392	0.0013957	0.00681908	0.0614438	0.00970228	0.0102851	0.0213797	0.0458438	0.0272234	0.0209885	0.00742412	0.00163653	0.0636832	0.00782897	0.00507832	0.00563077	0.0159447	0.000500146	0.0610547	0.8684084
11124	-642.9103	-751.3077	108.3974	0.273084	0.437302	0.562698	0.726916	3.536827	0.0213043	0.00224989	0.0052204	0.0102672	0.0586254	0.0255929	0.00292154	0.01041	0.0122292	0.00319419	0.00845143	0.0249711	0.00684088	0.0743146	0.00592441	0.00526812	0.0033816	0.00407261	0.0022327	0.0158593	0.0197647	0.00511191	0.00546205	0.00922796	0.000351153	0.00106842	0.00543472	0.0162396	0.0123446	0.00270388	0.00437792	0.00877233	0.0023457	0.0087618	0.00671939	0.00266289	0.00247146	0.0873807	0.0127706	0.0405382	0.00411497	0.0335699	0.00341376	0.0244604	0.0395575	0.00441602	0.00873549	0.0574964	0.0185084	0.0273504	0.0243833	0.00523075	0.00262647	0.089305	0.0149818	0.000353681	0.0396784	0.0197361	0.0583196	0.0129265	0.00248991	0.00176808	0.0478962	0.00503504	0.00271773	0.0578098	0.00516937	0.00123397	0.0243211	0.144304	0.0960006	0.510591	0.249105	0.0835606	0.298028	0.685453	1.45889	3.35539	11.9674	1.79479	0.0178212	0.00188205	0.0043669	0.00858859	0.0490405	0.0214086	0.00244388	0.008708	0.0102298	0.00267196	0.00706968	0.0208885	0.00572244	0.0621647	0.00495581	0.00440682	0.00282873	0.00340676	0.00186767	0.0132664	0.0165333	0.00427615	0.00456904	0.00771925	0.000293742	0.000893742	0.00454618	0.0135846	0.0103263	0.00226181	0.00366216	0.00733811	0.00196219	0.0073293	0.00562082	0.00222752	0.00206739	0.0730945	0.0106827	0.0339105	0.0034422	0.0280814	0.00285563	0.0204613	0.0330901	0.00369403	0.0073073	0.0480962	0.0154824	0.0228788	0.0203968	0.00437556	0.00219706	0.0747042	0.0125324	0.000295857	0.0331913	0.0165093	0.0487847	0.0108131	0.00208283	0.00147901	0.0400655	0.00421184	0.0022734	0.0483583	0.00432421	0.00103222	0.0203448	1.195448
