Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	tree_length
2664	-640.824	-751.1958	110.3718	0.130934	0.378402	0.621598	0.869066	1.0497	0.0102089	0.00533057	0.0166677	0.0307337	0.00769542	0.014364	0.0205388	0.00757808	0.0118277	0.00323137	0.00684124	0.00682374	0.0365394	0.0608579	0.00166366	0.00446654	0.00345386	0.00260222	0.00206757	0.00561711	0.00957935	0.00181802	0.00844066	0.0093321	0.00094539	0.00407641	0.00551086	0.0108095	0.00852699	0.00908662	0.0153644	0.0152917	0.00657978	0.00671436	0.0101654	0.00766305	0.0146928	0.0415589	0.0110061	0.0317766	0.0266964	0.0105117	0.00151328	0.000246103	0.00510995	0.0370414	0.00268027	0.0428253	0.0176036	0.00906536	0.024935	0.0301103	0.00294658	0.0141034	0.0477416	0.0511238	0.0296372	0.074035	0.00889398	0.00699365	0.0196084	0.00304028	0.00250172	0.0716738	0.00629985	0.00900926	0.00843105	0.00122	0.00473305	0.00136003	0.25926	0.69265	0.0467306	0.0871107	0.304138	0.689807	1.44968	3.28798	11.4796	1.764704	0.00964581	0.00503654	0.0157483	0.0290384	0.00727095	0.0135717	0.0194059	0.00716007	0.0111752	0.00305312	0.00646388	0.00644734	0.0345239	0.057501	0.0015719	0.00422017	0.00326335	0.00245868	0.00195353	0.00530727	0.00905096	0.00171774	0.00797507	0.00881734	0.000893243	0.00385156	0.00520688	0.0102132	0.00805664	0.0085854	0.0145169	0.0144482	0.00621684	0.006344	0.00960469	0.00724035	0.0138824	0.0392665	0.010399	0.0300238	0.0252238	0.00993188	0.00142981	0.000232528	0.00482809	0.0349982	0.00253243	0.0404631	0.0166326	0.00856532	0.0235596	0.0284495	0.00278405	0.0133255	0.0451082	0.0483039	0.0280024	0.0699512	0.00840339	0.00660788	0.0185268	0.00287258	0.00236372	0.0677203	0.00595235	0.00851231	0.007966	0.0011527	0.00447197	1.05838
2700	-643.7868	-753.0324	109.2457	0.248901	0.42922	0.570779	0.751099	2.812246	0.00250499	0.0188477	0.00594345	0.00929046	0.0506124	0.0290253	0.0244633	0.0101709	0.0168248	0.0127469	0.0106428	0.00868249	0.0579855	0.0391305	0.000394602	0.00446029	0.023951	0.00118291	0.00225654	0.0108312	0.0175345	0.00479174	0.0101761	0.00903112	0.00360707	0.00490742	0.00834186	0.0200504	0.00450128	0.00348775	0.010114	0.0039444	0.00846983	0.0132136	0.00616628	0.00454337	0.0178891	0.0256117	0.020378	0.0530944	0.0155266	0.0264195	0.0313498	0.00809883	0.00122914	0.0264667	0.00388584	0.0122647	0.0122431	0.0174461	0.0279274	0.0341326	0.00378406	0.0277332	0.0697565	0.030992	0.0172472	0.0625894	0.00602162	0.00992815	0.014927	0.00637795	0.00969314	0.0471027	0.0213538	0.0015337	0.00162045	0.0112951	0.00587569	7.17806e-05	0.903349	0.0646211	0.0319582	0.141602	0.385455	0.742731	1.34638	2.59434	7.06206	1.41341	0.00216953	0.0163237	0.00514752	0.00804631	0.0438346	0.0251383	0.0211872	0.00880887	0.0145717	0.0110399	0.00921758	0.00751976	0.0502203	0.0338903	0.000341758	0.00386298	0.0207436	0.0010245	0.00195435	0.00938074	0.0151863	0.00415005	0.00881332	0.0078217	0.00312402	0.00425024	0.00722474	0.0173653	0.00389848	0.00302068	0.00875954	0.00341618	0.00733558	0.011444	0.00534051	0.00393493	0.0154934	0.0221818	0.017649	0.0459841	0.0134473	0.0228815	0.0271515	0.00701426	0.00106454	0.0229224	0.00336546	0.0106222	0.0106035	0.0151097	0.0241874	0.0295616	0.00327731	0.0240193	0.0604149	0.0268417	0.0149375	0.0542076	0.00521522	0.0085986	0.012928	0.00552383	0.00839507	0.0407948	0.0184942	0.00132831	0.00140345	0.00978248	0.00508883	1.154624
2736	-652.0127	-761.6028	109.5901	0.234656	0.424206	0.575794	0.765344	2.473939	0.0066332	0.00908471	0.0163069	0.00180825	0.00981655	0.0198919	0.00256291	0.00726934	0.00752024	0.0112049	0.00647417	0.0119203	0.0749495	0.0182323	0.00277616	0.00187846	0.00580181	0.0097392	0.00486095	0.0151887	0.019184	0.000818228	0.0020056	0.00605606	0.000827623	0.00056121	0.00541376	0.0028901	0.00292966	0.00186457	0.0022845	0.0116827	0.00218127	0.00435583	0.0056564	0.00344672	0.019904	0.0039588	0.00712763	0.0457285	0.00182311	0.0199136	0.0134433	0.00234032	0.00196258	0.0165146	0.00638833	0.00130638	0.00743254	0.000845708	0.0154742	0.00557287	0.00269648	0.00393844	0.0254123	0.016244	0.00142234	0.0318917	0.0126573	0.00159492	0.00262742	0.0144113	0.00161135	0.0320146	0.0116984	0.0013097	0.00312551	0.0036696	0.00100014	0.0179781	0.756187	0.0196747	0.206161	0.0926091	0.313353	0.696261	1.43624	3.19128	10.7981	1.720447	0.0101558	0.0139093	0.0249669	0.00276854	0.0150298	0.0304558	0.00392398	0.0111298	0.011514	0.0171554	0.00991236	0.0182508	0.114752	0.0279148	0.00425048	0.00287604	0.00888293	0.0149113	0.00744242	0.0232549	0.029372	0.00125276	0.0030707	0.00927221	0.00126714	0.000859248	0.00828881	0.00442492	0.0044855	0.00285477	0.00349772	0.017887	0.00333966	0.00666906	0.00866031	0.00527714	0.0304742	0.00606118	0.0109128	0.0700132	0.00279129	0.030489	0.0205825	0.00358317	0.00300484	0.025285	0.00978094	0.00200015	0.0113797	0.00129483	0.0236919	0.00853242	0.00412848	0.00602999	0.0389079	0.0248706	0.0021777	0.0488282	0.0193791	0.00244192	0.00402275	0.0220647	0.00246708	0.0490165	0.017911	0.00200523	0.00478535	0.00561839	0.00153128	0.6531409
2772	-645.2136	-754.517	109.3033	0.228218	0.42187	0.57813	0.771783	2.337914	0.0173475	0.00256259	0.0142315	0.0155274	0.0403145	0.013972	0.0232838	0.00253728	0.0317766	0.00176116	0.0106559	0.0146143	0.0634719	0.106116	0.00383508	0.00166237	0.00415953	0.000840559	0.016912	0.0106663	0.019867	0.000672068	0.0156921	0.0245818	0.00158444	0.00307985	0.00699565	0.0330193	0.0511523	0.00882901	0.0247031	0.035336	0.00512958	0.00713096	0.00772042	0.00255084	0.00265586	0.0084175	0.0321311	0.00141479	0.064631	0.0228953	0.00170245	0.0614368	0.0173527	0.0134319	0.00889912	0.0129989	0.00173376	0.0206717	0.0121758	0.0481201	0.0049224	0.0188234	0.00234537	0.0349075	0.0207178	0.00117048	0.00425798	0.0421666	0.00330793	0.00408721	0.0046603	0.0491701	0.0084864	0.0521684	0.00831119	0.0397813	0.0446017	0.175586	0.137305	0.601321	0.0857874	0.130756	0.370762	0.73378	1.36281	2.69715	7.64785	1.471029	0.0131535	0.00194306	0.0107909	0.0117735	0.030568	0.0105941	0.0176547	0.00192387	0.0240942	0.00133538	0.00807974	0.0110811	0.0481268	0.0804609	0.0029079	0.00126047	0.00315391	0.000637344	0.0128233	0.00808761	0.0150639	0.000509588	0.0118984	0.0186389	0.00120138	0.00233526	0.00530437	0.0250365	0.0387856	0.00669449	0.0187308	0.0267931	0.00388944	0.00540696	0.00585392	0.00193414	0.00201377	0.00638247	0.024363	0.00107275	0.0490057	0.0173601	0.00129086	0.0465837	0.0131575	0.0101846	0.00674765	0.00985625	0.0013146	0.0156741	0.00923213	0.0364865	0.00373235	0.0142726	0.00177835	0.0264682	0.015709	0.000887503	0.00322856	0.0319723	0.0025082	0.00309908	0.00353362	0.0372826	0.00643471	0.0395561	0.00630186	0.0301637	0.0338187	1.318847
2808	-638.4311	-749.4743	111.0432	0.0397183	0.300063	0.699937	0.960282	0.4426754	0.0198901	0.00894384	0.0185717	0.0288622	0.0304591	0.0295036	0.00454275	0.0150086	0.0183945	0.0143909	0.00265202	0.0279854	0.0882273	0.062036	0.00653201	0.00127988	0.00520934	0.003644	0.0035386	0.019875	0.0136673	0.0021784	0.00304055	0.00703777	0.000513953	0.00121538	0.00371656	0.00432237	0.0142407	0.00485146	0.0267749	0.0197571	0.016515	0.00201337	0.00158907	0.00448041	0.00106891	0.00829835	0.00598105	0.00249353	0.106342	0.0293084	0.00877791	0.0327959	0.0284737	0.0197621	0.0109527	0.0169233	0.0258635	0.0208934	0.0223003	0.0532804	0.00703899	0.0333291	0.00685006	0.0348783	0.0608516	0.0025526	0.00819813	0.0291044	0.00242309	0.00370396	0.00238351	0.0460065	0.00541193	0.0418201	0.00339042	0.0288714	0.00730877	0.00026693	0.557417	0.409256	0.03306	0.126242	0.364464	0.729868	1.37011	2.74375	7.92129	1.49643	0.0158727	0.00713738	0.0148206	0.0230326	0.024307	0.0235445	0.00362521	0.0119772	0.0146792	0.0114842	0.00211637	0.0223329	0.0704073	0.0495061	0.00521268	0.00102137	0.00415717	0.00290799	0.00282388	0.0158607	0.0109068	0.00173841	0.00242642	0.00561629	0.000410145	0.000969899	0.00296589	0.00344934	0.0113643	0.00387157	0.0213669	0.0157666	0.0131793	0.00160671	0.00126811	0.00357546	0.000853013	0.00662226	0.004773	0.00198989	0.0848632	0.0233887	0.00700496	0.0261718	0.0227226	0.0157706	0.00874047	0.0135051	0.0206396	0.0166734	0.0177961	0.0425189	0.00561726	0.0265974	0.00546649	0.0278337	0.0485609	0.00203703	0.00654228	0.0232259	0.00193368	0.00295584	0.0019021	0.0367142	0.00431883	0.0333733	0.00270563	0.02304	0.00583256	1.253099
2844	-646.6543	-755.5315	108.8771	0.268709	0.435877	0.564123	0.731291	3.388924	0.0104954	0.0417669	0.00934087	0.00625933	0.0137076	0.0109486	0.00145948	0.00861862	0.0139067	0.0252246	0.0309522	0.00114593	0.0506655	0.0757424	0.00162415	0.00998435	0.0119628	0.00154856	0.00630953	0.0176442	0.0263685	0.00249713	2.51955e-05	0.0110733	0.000115181	0.000216738	0.00634342	0.010912	0.00194524	0.00344392	0.00483931	0.0153459	0.00296986	0.0149471	0.000422015	0.00876554	0.00287499	0.00809231	0.0110523	0.0121868	0.0224195	0.0110564	0.00526855	0.0190898	0.0331163	0.0140785	0.00303557	0.0329801	0.0535292	0.00232121	0.0176315	0.0505433	0.00586061	0.00725945	0.00777857	0.0104758	0.0347853	0.0070503	0.00177558	0.0631388	0.00614555	0.0116974	0.000384184	0.0408819	0.0300322	0.0526638	0.00847115	0.0382258	0.0119614	0.328103	0.269595	0.156125	0.246177	0.124468	0.361958	0.728298	1.37306	2.76275	8.03418	1.506662	0.00956386	0.0380598	0.0085118	0.00570377	0.0124909	0.00997687	0.00132994	0.00785366	0.0126724	0.0229857	0.0282049	0.00104422	0.0461686	0.0690197	0.00147999	0.00909817	0.0109011	0.00141111	0.00574951	0.0160781	0.0240281	0.00227549	2.29592e-05	0.0100905	0.000104958	0.000197501	0.0057804	0.00994346	0.00177259	0.00313825	0.00440979	0.0139838	0.00270626	0.0136204	0.000384558	0.00798754	0.00261981	0.00737406	0.0100714	0.0111051	0.0204296	0.0100751	0.00480093	0.0173955	0.030177	0.0128289	0.00276615	0.0300529	0.0487781	0.00211518	0.0160666	0.0460572	0.00534044	0.00661512	0.00708817	0.00954599	0.0316979	0.00642453	0.00161798	0.0575347	0.00560009	0.0106592	0.000350085	0.0372534	0.0273666	0.0479895	0.00771928	0.034833	0.0108997	1.097402
2880	-638.7977	-747.3772	108.5796	0.275181	0.43798	0.562019	0.724819	3.610789	0.0119295	0.00316954	0.00503074	0.00450548	0.0117274	0.010699	0.00451543	0.00263012	0.000908544	0.0158572	0.00761866	0.0050517	0.0135404	0.0425499	0.00151002	0.00465195	0.000776672	0.000866213	0.00188407	0.0080406	0.0111292	0.000123142	0.00223069	0.00539071	0.00446689	0.000739554	0.00160205	0.0077073	0.00396225	0.00110222	0.00416109	0.00473852	0.00134849	0.00258651	0.000103003	0.000346488	0.0197311	0.00628024	0.00828969	0.0186836	0.002386	0.00345167	0.0148166	0.00435473	0.00220712	0.00120479	0.00667187	0.00745374	0.000161505	0.00461591	0.0173448	0.00497569	0.00491734	0.0038435	0.0149235	0.0170519	0.0241591	0.0219158	0.00597932	0.00318543	0.00664848	0.0166259	0.00205068	0.0179424	0.00336552	0.00105381	0.00602276	0.00765123	0.00605755	0.296998	0.324472	0.161548	0.216982	0.055399	0.243895	0.6439	1.55304	4.10013	18.0509	2.091978	0.0240891	0.00640021	0.0101585	0.00909786	0.0236811	0.0216044	0.00911793	0.00531097	0.00183461	0.0320202	0.0153842	0.0102008	0.0273419	0.0859205	0.00304917	0.00939362	0.00156832	0.00174913	0.00380447	0.0162363	0.022473	0.00024866	0.00450441	0.0108854	0.00901994	0.00149337	0.003235	0.0155632	0.00800092	0.00222571	0.00840243	0.00956842	0.00272299	0.0052229	0.000207992	0.000699659	0.0398428	0.0126816	0.0167393	0.0377275	0.00481802	0.00696991	0.029919	0.00879345	0.0044568	0.00243281	0.0134724	0.0150512	0.000326124	0.00932084	0.0350241	0.0100473	0.00992951	0.00776112	0.0301347	0.0344327	0.0487841	0.0442543	0.012074	0.00643229	0.0134252	0.0335724	0.00414091	0.0362309	0.00679595	0.00212794	0.0121617	0.01545	0.0122319	0.4952246
2916	-647.3087	-755.9406	108.6319	0.279341	0.439316	0.560683	0.72066	3.7637	0.0228762	0.00235827	0.0050027	0.00798525	0.0260873	0.00673055	0.00756148	0.0031152	0.00477215	0.00578166	0.000494803	0.00596927	0.0336539	0.0308791	0.000655819	0.00207441	0.000699328	0.000963546	0.0047251	0.00356092	0.0083772	0.0012552	0.000355174	0.00263466	0.00353854	0.00323466	0.00679086	0.0247981	0.00538786	0.00524096	0.00286566	0.00627685	0.000484009	0.00360346	0.00224063	0.000693953	0.00060671	0.000706544	0.0180071	0.00368922	0.00103103	0.0018652	0.00148254	0.0124083	0.00865242	0.0094098	0.000636348	0.00926751	0.00169075	0.0101841	0.000539503	0.00155911	0.0117155	0.0237417	0.00236177	0.0187832	0.00198699	0.00215861	0.0266313	0.015336	0.0043898	0.000657589	0.00433077	0.0173748	0.0224177	0.0345128	0.00211832	0.00849654	0.0164027	0.110258	0.0498009	0.832371	0.0075705	0.0670014	0.267595	0.662802	1.50875	3.73699	14.9251	1.954485	0.0416783	0.00429653	0.00911442	0.0145483	0.0475285	0.0122624	0.0137763	0.0056756	0.00869439	0.0105336	0.000901483	0.0108754	0.061314	0.0562587	0.00119484	0.00377937	0.00127411	0.00175549	0.00860866	0.00648765	0.0152624	0.00228684	0.000647092	0.00480009	0.00644688	0.00589323	0.0123723	0.0451797	0.00981615	0.00954851	0.00522095	0.0114358	0.000881817	0.00656515	0.00408221	0.00126431	0.00110537	0.00128725	0.0328073	0.00672139	0.00187843	0.00339821	0.00270104	0.0226068	0.0157639	0.0171437	0.00115936	0.0168845	0.00308038	0.0185545	0.000982922	0.00284055	0.0213444	0.043255	0.00430292	0.0342212	0.00362009	0.00393277	0.0485195	0.0279406	0.00799779	0.00119806	0.00789025	0.0316552	0.0408428	0.062879	0.00385937	0.0154799	0.029884	0.548877
2952	-650.3664	-754.7965	104.4301	0.396728	0.473224	0.526777	0.603272	18.56888	0.017513	0.0041471	0.015608	0.0211052	0.0359368	0.0275	0.00257104	0.00525556	0.0257447	0.00753505	0.012015	0.00681049	0.0207522	0.0384204	0.00292175	0.0158911	0.0097894	0.000372956	0.00656112	0.016594	0.0137854	0.00351636	0.000372968	0.00608743	0.0022589	0.00174792	0.0122895	0.0032491	0.00142465	0.00122169	0.0137032	0.00990162	0.00406942	0.00703809	0.00248101	0.00448061	0.00752375	0.00120824	0.0113457	0.013819	0.00206023	0.0354242	0.00335879	0.018855	0.0027795	0.0118745	0.00158482	0.0201242	0.0156665	0.0249994	0.000941563	0.0188515	0.0173348	0.0793001	0.00732363	0.0136372	0.000954322	0.0156876	0.0453955	0.037927	0.00414246	0.00268477	0.0125372	0.0341293	0.0125361	0.0345064	0.000797051	0.0090152	0.00541192	0.418262	0.219577	0.328648	0.0335122	0.0729497	0.278929	0.671435	1.48935	3.58514	13.7081	1.892984	0.019364	0.00458542	0.0172577	0.0233359	0.0397351	0.0304065	0.00284278	0.00581103	0.0284657	0.00833146	0.0132849	0.00753031	0.0229456	0.0424812	0.00323056	0.0175707	0.0108241	0.000412375	0.00725458	0.0183479	0.0152424	0.00388802	0.000412389	0.00673083	0.00249765	0.00193267	0.0135884	0.0035925	0.00157522	0.00135082	0.0151515	0.0109481	0.00449953	0.00778197	0.00274324	0.00495418	0.00831896	0.00133594	0.0125448	0.0152796	0.00227799	0.0391683	0.00371379	0.0208478	0.00307327	0.0131296	0.00175233	0.0222512	0.0173223	0.0276416	0.00104108	0.020844	0.019167	0.0876816	0.00809769	0.0150786	0.00105519	0.0173457	0.0501935	0.0419356	0.00458029	0.00296853	0.0138623	0.0377365	0.0138611	0.0381534	0.000881293	0.00996804	0.00598392	0.9044103
2988	-642.8454	-751.2528	108.4074	0.293714	0.44384	0.556161	0.706286	4.364637	0.00159283	0.0138187	0.00999667	0.00777564	0.0144511	0.0167253	0.0012594	0.00897752	0.00520028	0.00326106	0.0128327	0.0016478	0.0314882	0.0340362	0.00154308	0.00125088	0.000720117	0.000703382	0.0012095	0.0289849	0.00780865	0.00245268	0.000844753	0.00105576	0.00233632	0.00470283	0.000606375	0.00664852	0.0012592	0.00173175	0.00164036	0.00364345	0.00195922	0.0015998	0.00277261	0.0136408	0.00887889	0.00171989	0.0133983	0.00486059	0.0413752	0.00779535	0.0014506	0.0382555	0.016995	0.00844179	0.00328418	0.00951228	0.00814223	0.00766094	0.000341345	0.000474936	0.0277406	0.00568416	0.00363474	0.0102933	0.000309906	0.011124	0.00835008	0.0315264	0.00492099	0.00124898	0.00667758	0.00857714	0.000391679	0.0289647	0.00205469	0.043935	0.0110063	0.0228304	0.781949	0.0186007	0.176619	0.076803	0.28602	0.676715	1.47773	3.49626	13.0203	1.855765	0.00252348	0.0218925	0.0158374	0.0123187	0.0228945	0.0264974	0.00199523	0.0142228	0.00823865	0.0051664	0.0203305	0.00261056	0.0498857	0.0539226	0.00244466	0.00198172	0.00114086	0.00111435	0.00191617	0.0459198	0.012371	0.00388571	0.00133832	0.0016726	0.00370136	0.00745055	0.000960662	0.010533	0.00199491	0.00274356	0.00259878	0.0057722	0.00310393	0.00253451	0.00439257	0.0216107	0.0140665	0.00272477	0.0212265	0.00770049	0.0655494	0.0123499	0.00229813	0.0606071	0.0269247	0.0133741	0.00520302	0.01507	0.0128995	0.012137	0.000540782	0.000752426	0.0439486	0.00900524	0.00575841	0.0163074	0.000490974	0.0176234	0.0132288	0.0499463	0.00779617	0.00197871	0.0105791	0.0135885	0.000620525	0.045888	0.00325518	0.0696049	0.0174369	0.6312059
3024	-662.2953	-770.3413	108.046	0.310314	0.448902	0.551099	0.689686	5.23457	0.0151234	0.0128167	0.0131747	0.00265817	0.0301037	0.00862886	0.00999823	0.000663124	0.0178904	0.00649513	0.0100701	0.0107207	0.00997229	0.0411823	0.0148006	0.00076033	0.00517802	0.00170243	0.00465344	0.00536046	0.00397506	0.00101148	0.00309017	0.0139357	0.00125931	0.00462277	0.00241453	0.0078184	0.00893923	0.00814631	0.00375308	0.00789308	0.00200942	0.0209881	0.0072066	0.00933588	0.00953071	0.00059249	0.0549943	0.0239948	0.00544425	0.0443316	0.0166512	0.00197152	0.00149287	0.00275429	0.00172386	0.027011	0.00297167	0.0250158	0.0133542	0.00152912	0.0197421	0.00274255	0.00289661	0.0248346	0.0294293	0.0288529	0.00214479	0.00264361	0.011356	0.0291082	0.00432501	0.00278919	0.00686355	0.00257631	0.00623715	0.00869341	0.000702473	0.041415	0.440026	0.148415	0.370144	0.0869759	0.303908	0.689644	1.45002	3.29047	11.4974	1.765824	0.0202278	0.0171426	0.0176214	0.00355535	0.0402642	0.0115413	0.0133728	0.00088694	0.0239287	0.00868735	0.0134689	0.0143391	0.0133381	0.0550821	0.0197961	0.00101695	0.0069257	0.00227703	0.00622406	0.00716971	0.00531672	0.00135287	0.00413315	0.0186393	0.00168434	0.00618303	0.00322947	0.0104572	0.0119564	0.0108958	0.00501981	0.0105571	0.00268764	0.0280719	0.00963896	0.0124869	0.0127475	0.000792466	0.0735558	0.0320935	0.00728178	0.0592942	0.0222713	0.00263695	0.00199673	0.00368392	0.00230569	0.0361277	0.00397466	0.0334591	0.0178615	0.00204523	0.0264055	0.00366821	0.00387426	0.0332168	0.0393622	0.0385913	0.0028687	0.00353588	0.0151888	0.0389327	0.00578478	0.0037306	0.00918011	0.00344586	0.0083423	0.0116276	0.00093957	0.7476537
3060	-656.0038	-761.0194	105.0157	0.383029	0.469536	0.530463	0.616973	14.39167	0.0101093	0.0110747	0.0117853	0.00460433	0.0138512	0.00533458	0.00441596	0.00353066	0.0107469	0.000360353	0.000989003	0.00133698	0.0259205	0.0352579	0.000294087	0.00792835	0.00686653	0.00146823	0.00347792	0.0105046	0.0117612	0.00124624	0.00643613	0.00260689	0.00176087	0.00397782	0.00648841	0.010961	0.00598745	0.00197272	0.00499386	0.00383581	0.00436132	0.00590243	0.00278149	0.00129829	0.00267837	0.000304983	0.0187533	0.00202784	0.00101661	0.0282306	0.0024477	0.00972343	0.0259507	0.0216468	0.000633841	0.00621303	0.00695802	0.0048163	0.00164974	0.000103578	0.0123685	0.0144773	0.00244416	0.02286	0.00557893	0.00766501	0.00203644	0.0269048	0.00911663	0.00347678	0.000999788	0.0181248	0.00156971	0.0407186	0.0106279	0.00686089	0.00697096	0.342824	0.284018	0.205623	0.167536	0.0424345	0.214158	0.618304	1.61733	4.66944	23.5657	2.284748	0.0176679	0.0193551	0.020597	0.00804693	0.0242076	0.00932317	0.00771771	0.00617048	0.0187822	0.000629784	0.00172847	0.00233661	0.0453008	0.0616197	0.000513972	0.0138563	0.0120005	0.00256601	0.00607831	0.0183587	0.0205549	0.00217803	0.0112483	0.00455601	0.00307745	0.00695198	0.0113397	0.0191564	0.0104642	0.0034477	0.00872769	0.00670378	0.00762221	0.0103156	0.00486117	0.002269	0.00468094	0.000533014	0.0327749	0.00354403	0.00177672	0.0493382	0.00427781	0.0169935	0.0453537	0.0378317	0.00110775	0.0108584	0.0121604	0.00841738	0.00288323	0.000181022	0.0216162	0.0253017	0.00427162	0.0399521	0.00975022	0.013396	0.00355906	0.0470211	0.015933	0.00607632	0.00174731	0.0316765	0.00274335	0.0711633	0.0185743	0.0119907	0.0121831	0.5721855
3096	-644.5804	-752.4048	107.8244	0.301872	0.446349	0.553652	0.698127	4.765035	0.00678804	0.00786397	0.0033057	0.00167304	0.00647139	0.0207537	0.00215956	0.00265522	0.0115392	0.00253622	0.00648952	0.00562161	0.019467	0.0285382	3.77155e-05	0.00193342	0.000972527	0.00153107	0.00141663	0.0169867	0.00927301	0.000687028	0.00653456	0.000948161	0.00064148	0.00506092	0.00517206	0.00613977	0.00849683	0.00494888	0.0053906	0.00976706	0.000622443	0.000589899	0.00248837	0.000957476	0.000183522	0.00619235	0.000554089	0.000538615	0.0173695	0.00737445	0.00494574	0.0113042	0.0176834	0.0118474	0.000500887	0.0015536	0.0186604	0.00153158	0.00489742	0.00698215	0.0189002	0.0203639	0.0163619	0.0163472	0.00397366	0.0161021	0.00244659	0.0110343	0.0103297	0.00309095	0.0033961	0.00750207	0.00261145	0.0743851	0.00187361	0.00891531	0.00421553	0.105837	0.0545002	0.835233	0.00442971	0.0427644	0.214969	0.619032	1.61542	4.65184	23.384	2.279149	0.0123323	0.014287	0.00600568	0.00303953	0.011757	0.0377046	0.00392343	0.00482393	0.020964	0.00460772	0.0117899	0.0102132	0.0353671	0.0518472	6.85203e-05	0.00351257	0.00176686	0.0027816	0.00257368	0.0308609	0.0168469	0.00124817	0.0118718	0.00172259	0.00116542	0.00919451	0.00939643	0.0111545	0.0154368	0.00899096	0.00979347	0.0177445	0.00113083	0.00107171	0.0045208	0.00173951	0.000333418	0.0112501	0.00100665	0.000978539	0.0315563	0.0133977	0.00898527	0.0205372	0.0321267	0.021524	0.000909995	0.00282252	0.0339015	0.00278252	0.00889747	0.0126849	0.0343373	0.0369965	0.0297258	0.0296991	0.00721922	0.0292538	0.00444488	0.0200468	0.0187667	0.00561555	0.00616992	0.0136295	0.00474439	0.135141	0.00340391	0.0161971	0.00765864	0.5504281
